DATAFLOW,LAST UPDATE,freq,unit,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Croatia,2010,771,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Croatia,2011,940,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Croatia,2012,696,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Croatia,2013,685,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Croatia,2014,693,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Croatia,2015,671,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Croatia,2016,571,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Croatia,2017,550,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Croatia,2018,589,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Croatia,2019,606,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Croatia,2020,627,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Croatia,2021,641,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Croatia,2022,678,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Croatia,2023,645,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,1995,11137,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,1996,10623,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,1997,9983,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,1998,8714,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,1999,8464,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2000,7488,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2001,7231,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2002,7475,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2003,7681,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2004,7701,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2005,7531,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2006,7369,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2007,7205,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2008,7136,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2009,7161,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2010,6962,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2011,7231,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2012,6952,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2013,6624,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2014,6066,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2015,5566,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2016,5196,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2017,4460,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2018,4073,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2019,3667,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2020,3334,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2021,2975,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2022,2917,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Hungary,2023,2851,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Iceland,1980,57,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Iceland,1987,72,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Iceland,1988,69,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Iceland,1989,67,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Iceland,1990,89,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Iceland,1991,61,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Iceland,1992,78,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Iceland,1995,90,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Iceland,1996,102,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Iceland,1998,100,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Iceland,1999,97,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Iceland,2000,93,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Iceland,2003,109,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Iceland,2004,99,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Iceland,2006,82,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Iceland,2008,107,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Iceland,2009,107,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Iceland,2011,109,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Iceland,2017,122,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Iceland,2018,160,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,1980,34787,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,1981,35294,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,1982,38660,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,1983,39996,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,1984,41884,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,1985,38853,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,1986,36783,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,1987,34690,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,1988,32080,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,1989,30311,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,1990,29432,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,1991,28307,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,1992,26819,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,1993,25908,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,1994,24359,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,1995,24175,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,1996,24633,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,1997,25030,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,1998,24488,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,1999,25101,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2000,25101,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2001,24043,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2002,24138,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2003,22877,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2004,25701,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2005,24615,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2006,24019,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2007,24208,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2008,23354,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2009,22916,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2010,22996,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2011,22659,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2012,21530,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2013,21069,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2014,20280,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2016,17724,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2017,16618,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2018,15394.0,p,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2020,14216,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2021,13564,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Italy,2022,13687,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,1995,6507,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,1996,5491,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,1997,4753,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,1998,4917,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,1999,4890,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2000,2747,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2001,2215,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2002,2135,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2003,1930,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2004,1758,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2005,1643,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2006,1573,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2007,1699,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2008,1635,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2009,1520,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2010,1306,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2011,1153,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2012,1098,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2013,985,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2014,1005,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2015,1000,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2016,896,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2017,889,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2018,806,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2019,648,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2020,662,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2021,600,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2022,546,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Lithuania,2023,588,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,1996,4900,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,1997,4269,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,1999,2661,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2000,2652,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2001,2284,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2002,2078,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2003,2131,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2004,1962,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2005,1853,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2006,1845,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2007,1819,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2008,1696,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2009,1483,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2010,1272,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2011,1238,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2012,994,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2013,973,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2014,929,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2015,848,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2016,813,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2017,744,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2018,661,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2019,911,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Latvia,2020,650,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Moldova,2007,2461,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Moldova,2008,2474,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Moldova,2010,2654,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Norway,1991,1476,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Norway,1992,1505,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Norway,1999,1609,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Norway,2000,1736,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Norway,2001,1676,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Norway,2002,1638,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Norway,2003,1844,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Norway,2004,1963,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Norway,2005,1921,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Norway,2006,1877,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Poland,2003,40,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Poland,2004,44,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Poland,2005,64,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Poland,2006,50,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Poland,2007,55,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Poland,2008,100,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Poland,2010,254,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Poland,2011,159,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Poland,2013,219,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Poland,2016,378,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Poland,2017,287,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Poland,2018,409,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Poland,2019,441,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Portugal,2008,2861,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Portugal,2009,3101,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Portugal,2010,3285,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Portugal,2011,3432,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Portugal,2012,3373,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Portugal,2014,2921,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Portugal,2015,2921,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Portugal,2016,2688.0,p,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Portugal,2017,2608,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Portugal,2018,2519,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Portugal,2019,2585,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Portugal,2020,2325,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Portugal,2022,2312,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,1995,71736,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,1996,63008,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,1997,46842,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,1998,36292,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,1999,33298,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2000,31836,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2001,23442,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2002,31554,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2003,32749,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2004,28794,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2005,26118,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2006,25260,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2008,21016,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2009,18468,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2010,16223,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2011,16893,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2012,14751,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2013,15089,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2014,13533,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2015,12417,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2016,11182,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2017,9911,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2018,9195,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2019,8143,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2020,5469,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2021,5047,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2022,4923,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Romania,2023,5322,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Serbia,2007,5155,,
ESTAT:DEMO_FABORT(1.0),21/03/25 11:00:00,Annual,Number,From 35 to 39 years,Serbia,2008,4929,,
