,country,iso,yearstart,yearend,region,subregion,numberofabortions,abortionrate,perc_p_ending_in_a,spontaneous,datatype,datasource,complete,classification,modelused,marriedonly,notes
1928,Martinique,474.0,2008,2008,Latin America,Caribbean,2618.0,,,No,Official Statistics,"Direction de la recherche, des études, de lévaluation et des statistiques (DREES)",Complete,,Yes,,
1929,Martinique,474.0,2009,2009,Latin America,Caribbean,2302.0,,,No,Official Statistics,"Direction de la recherche, des études, de lévaluation et des statistiques (DREES)",Complete,,Yes,,
1930,Martinique,474.0,2010,2010,Latin America,Caribbean,2236.0,,,No,Official Statistics,"Direction de la recherche, des études, de lévaluation et des statistiques (DREES)",Complete,,Yes,,
1931,Martinique,474.0,2011,2011,Latin America,Caribbean,2402.0,,,No,Official Statistics,"Direction de la recherche, des études, de lévaluation et des statistiques (DREES)",Complete,,Yes,,
1932,Martinique,474.0,2012,2012,Latin America,Caribbean,2399.0,,,No,Official Statistics,"Direction de la recherche, des études, de lévaluation et des statistiques (DREES)",Complete,,Yes,,
1933,Martinique,474.0,2013,2013,Latin America,Caribbean,2313.0,,,No,Official Statistics,"Direction de la recherche, des études, de lévaluation et des statistiques (DREES)",Complete,,Yes,,
1934,Martinique,474.0,2015,2015,Latin America,Caribbean,2332.0,,,No,Official Statistics,"Direction de la recherche, des études, de lévaluation et des statistiques (DREES)",Complete,,Yes,,
1935,Martinique,474.0,2016,2016,Latin America,Caribbean,2184.0,,,No,Official Statistics,"Direction de la recherche, des études, de lévaluation et des statistiques (DREES)",Complete,,Yes,,
1936,Martinique,474.0,2017,2017,Latin America,Caribbean,2108.0,,,No,Official Statistics,"Direction de la recherche, des études, de lévaluation et des statistiques (DREES)",Complete,,Yes,,
1937,Mexico,484.0,1990,1990,Latin America,Central America,533098.0,23.3,,No,Study,Singh and Wulf 1994,,,Yes,All women,
1938,Mexico,484.0,2006,2006,Latin America,Central America,976495.0,37.2,,No,Study,Juarez and Singh 2012,,,Yes,All women,
1939,Mexico,484.0,2008,2008,Latin America,Central America,12872.0,,,No,Official Statistics,México Secretaría de Salud del Distrito Federal,Incomplete,Abortion restricted,Yes,,
1940,Mexico,484.0,2009,2009,Latin America,Central America,1025669.0,38.0,,No,Study,Juarez and Singh 2012,,,Yes,All women,
1941,Mexico,484.0,2010,2010,Latin America,Central America,16281.0,,,No,Official Statistics,México Secretaría de Salud del Distrito Federal,Incomplete,Abortion restricted,Yes,,
1942,Mongolia,496.0,1996,1996,East and Southeastern Asia,Eastern Asia,15588.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1943,Mongolia,496.0,1996,1996,East and Southeastern Asia,Eastern Asia,15588.0,,,No,Official Statistics,UNSD,Complete,,,,
1944,Mongolia,496.0,1997,1997,East and Southeastern Asia,Eastern Asia,12870.0,,,No,Official Statistics,UNSD,Complete,,,,
1945,Mongolia,496.0,1997,1997,East and Southeastern Asia,Eastern Asia,12870.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1946,Mongolia,496.0,1998,1998,East and Southeastern Asia,Eastern Asia,9135.0,,,No,Official Statistics,UNSD,Complete,,,,
1947,Mongolia,496.0,1998,1998,East and Southeastern Asia,Eastern Asia,9135.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1948,Mongolia,496.0,1999,1999,East and Southeastern Asia,Eastern Asia,9200.0,,,No,Official Statistics,UNSD,Complete,,,,
1949,Mongolia,496.0,1999,1999,East and Southeastern Asia,Eastern Asia,10467.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1950,Mongolia,496.0,2000,2000,East and Southeastern Asia,Eastern Asia,11837.0,,,No,Official Statistics,UNSD,Complete,,,,
1951,Mongolia,496.0,2000,2000,East and Southeastern Asia,Eastern Asia,11837.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1952,Mongolia,496.0,2001,2001,East and Southeastern Asia,Eastern Asia,12056.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1953,Mongolia,496.0,2001,2001,East and Southeastern Asia,Eastern Asia,12056.0,,,No,Official Statistics,UNSD,Complete,,,,
1954,Mongolia,496.0,2002,2002,East and Southeastern Asia,Eastern Asia,9977.0,,,No,Official Statistics,UNSD,Complete,,,,
1955,Mongolia,496.0,2002,2002,East and Southeastern Asia,Eastern Asia,9977.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1956,Mongolia,496.0,2003,2003,East and Southeastern Asia,Eastern Asia,10472.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1957,Mongolia,496.0,2003,2003,East and Southeastern Asia,Eastern Asia,10472.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
1958,Mongolia,496.0,2003,2003,East and Southeastern Asia,Eastern Asia,10472.0,,,No,Official Statistics,UNSD,Complete,,,,
1959,Mongolia,496.0,2004,2004,East and Southeastern Asia,Eastern Asia,8919.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1960,Mongolia,496.0,2004,2004,East and Southeastern Asia,Eastern Asia,8919.0,,,No,Official Statistics,UNSD,Complete,,,,
1961,Mongolia,496.0,2005,2005,East and Southeastern Asia,Eastern Asia,9064.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1962,Mongolia,496.0,2005,2005,East and Southeastern Asia,Eastern Asia,9064.0,,,No,Official Statistics,UNSD,Complete,,,,
1963,Mongolia,496.0,2006,2006,East and Southeastern Asia,Eastern Asia,12594.0,,,No,Official Statistics,UNSD,Complete,,,,
1964,Mongolia,496.0,2006,2006,East and Southeastern Asia,Eastern Asia,12594.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1965,Mongolia,496.0,2007,2007,East and Southeastern Asia,Eastern Asia,15817.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1966,Mongolia,496.0,2007,2007,East and Southeastern Asia,Eastern Asia,15817.0,,,No,Official Statistics,UNSD,Complete,,,,
1967,Mongolia,496.0,2008,2008,East and Southeastern Asia,Eastern Asia,10688.0,,,No,Official Statistics,UNSD,Complete,,,,
1968,Mongolia,496.0,2008,2008,East and Southeastern Asia,Eastern Asia,10688.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1969,Mongolia,496.0,2009,2009,East and Southeastern Asia,Eastern Asia,12602.0,,,No,Official Statistics,UNSD,Complete,,,,
1970,Mongolia,496.0,2009,2009,East and Southeastern Asia,Eastern Asia,12602.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1971,Mongolia,496.0,2010,2010,East and Southeastern Asia,Eastern Asia,12492.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1972,Mongolia,496.0,2010,2010,East and Southeastern Asia,Eastern Asia,12492.0,,,No,Official Statistics,UNSD,Complete,,,,
1973,Mongolia,496.0,2011,2011,East and Southeastern Asia,Eastern Asia,17504.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1974,Mongolia,496.0,2011,2011,East and Southeastern Asia,Eastern Asia,17504.0,,,No,Official Statistics,UNSD,Complete,,,,
1975,Mongolia,496.0,2012,2012,East and Southeastern Asia,Eastern Asia,18473.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1976,Mongolia,496.0,2012,2012,East and Southeastern Asia,Eastern Asia,18473.0,,,No,Official Statistics,UNSD,Complete,,,,
1977,Mongolia,496.0,2012,2012,East and Southeastern Asia,Eastern Asia,18473.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
1978,Mongolia,496.0,2013,2013,East and Southeastern Asia,Eastern Asia,15628.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
1979,Mongolia,496.0,2013,2013,East and Southeastern Asia,Eastern Asia,15628.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1980,Mongolia,496.0,2013,2013,East and Southeastern Asia,Eastern Asia,15628.0,,,No,Official Statistics,UNSD,Complete,,,,
1981,Mongolia,496.0,2014,2014,East and Southeastern Asia,Eastern Asia,18145.0,,,No,Official Statistics,UNSD,Complete,,,,
1982,Mongolia,496.0,2014,2014,East and Southeastern Asia,Eastern Asia,18145.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1983,Mongolia,496.0,2015,2015,East and Southeastern Asia,Eastern Asia,18168.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1984,Mongolia,496.0,2015,2015,East and Southeastern Asia,Eastern Asia,18168.0,,,No,Official Statistics,UNSD,Complete,,,,
1985,Mongolia,496.0,2016,2016,East and Southeastern Asia,Eastern Asia,18316.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1986,Mongolia,496.0,2016,2016,East and Southeastern Asia,Eastern Asia,18316.0,,,No,Official Statistics,UNSD,Complete,,,,
1987,Mongolia,496.0,2017,2017,East and Southeastern Asia,Eastern Asia,17530.0,,,No,Official Statistics,UNSD,Complete,,,,
1988,Mongolia,496.0,2017,2017,East and Southeastern Asia,Eastern Asia,17530.0,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,Yes,,
1989,Moldova,498.0,1990,1990,Europe and Northern America,Eastern Europe,81835.0,,,No,Official Statistics,Henshaw 2001,Incomplete,Acknowledged incomplete,Yes,,
1990,Moldova,498.0,1991,1991,Europe and Northern America,Eastern Europe,63712.0,,,No,Official Statistics,Henshaw 2001,Incomplete,Acknowledged incomplete,,,
1991,Moldova,498.0,1991,1991,Europe and Northern America,Eastern Europe,58802.0,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,Yes,,
1992,Moldova,498.0,1992,1992,Europe and Northern America,Eastern Europe,59358.0,,,No,Official Statistics,Ministry of Health and Social Protection,Incomplete,Acknowledged incomplete,Yes,,
1993,Moldova,498.0,1993,1993,Europe and Northern America,Eastern Europe,52851.0,,,No,Official Statistics,Ministry of Health and Social Protection,Incomplete,Acknowledged incomplete,Yes,,
1994,Moldova,498.0,1994,1994,Europe and Northern America,Eastern Europe,48197.0,,,No,Official Statistics,Ministry of Health and Social Protection,Incomplete,Acknowledged incomplete,Yes,,
1995,Moldova,498.0,1995,1995,Europe and Northern America,Eastern Europe,47174.0,,,No,Official Statistics,Ministry of Health and Social Protection,Incomplete,Acknowledged incomplete,Yes,,
1996,Moldova,498.0,1995,1995,Europe and Northern America,Eastern Europe,44252.0,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
1997,Moldova,498.0,1996,1996,Europe and Northern America,Eastern Europe,46010.0,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
1998,Moldova,498.0,1996,1996,Europe and Northern America,Eastern Europe,36578.0,,,No,Official Statistics,Ministry of Health and Social Protection,Incomplete,Acknowledged incomplete,Yes,,
1999,Moldova,498.0,1997,1997,Europe and Northern America,Eastern Europe,28595.0,,,No,Official Statistics,Ministry of Health and Social Protection,Incomplete,Acknowledged incomplete,Yes,,
2000,Moldova,498.0,1994,1997,Europe and Northern America,Eastern Europe,,43.3,,No,Survey,1997 Moldova RHS,,,Yes,All women,
2001,Moldova,498.0,1998,1998,Europe and Northern America,Eastern Europe,23438.0,,,No,Official Statistics,Ministry of Health and Social Protection,Incomplete,Acknowledged incomplete,Yes,,
2002,Moldova,498.0,1998,1998,Europe and Northern America,Eastern Europe,31293.0,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
2003,Moldova,498.0,1999,1999,Europe and Northern America,Eastern Europe,19103.0,,,No,Official Statistics,Ministry of Health and Social Protection,Incomplete,Acknowledged incomplete,Yes,,
2004,Moldova,498.0,1999,1999,Europe and Northern America,Eastern Europe,27908.0,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
2005,Moldova,498.0,2000,2000,Europe and Northern America,Eastern Europe,20395.0,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
2006,Moldova,498.0,2000,2000,Europe and Northern America,Eastern Europe,18313.0,,,No,Official Statistics,Ministry of Health and Social Protection,Incomplete,Acknowledged incomplete,Yes,,
2007,Moldova,498.0,2001,2001,Europe and Northern America,Eastern Europe,16028.0,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
2008,Moldova,498.0,2001,2001,Europe and Northern America,Eastern Europe,10806.0,,,No,Official Statistics,Ministry of Health and Social Protection,Incomplete,Acknowledged incomplete,Yes,,Excludes the disputed region of Transnistria 
2009,Moldova,498.0,2002,2002,Europe and Northern America,Eastern Europe,10471.0,,,No,Official Statistics,Ministry of Health and Social Protection,Incomplete,Acknowledged incomplete,Yes,,Excludes the disputed region of Transnistria 
2010,Moldova,498.0,2002,2002,Europe and Northern America,Eastern Europe,15739.0,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
2011,Moldova,498.0,2003,2003,Europe and Northern America,Eastern Europe,17551.0,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
2012,Moldova,498.0,2003,2003,Europe and Northern America,Eastern Europe,12135.0,,,No,Official Statistics,Ministry of Health and Social Protection,Incomplete,Acknowledged incomplete,Yes,,Excludes the disputed region of Transnistria 
2013,Moldova,498.0,2004,2004,Europe and Northern America,Eastern Europe,13413.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,,,
2014,Moldova,498.0,2004,2004,Europe and Northern America,Eastern Europe,17965.0,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
2015,Moldova,498.0,2004,2004,Europe and Northern America,Eastern Europe,12270.0,,,No,Official Statistics,Ministry of Health and Social Protection,Incomplete,Acknowledged incomplete,Yes,,Excludes the disputed region of Transnistria 
2016,Moldova,498.0,2005,2005,Europe and Northern America,Eastern Europe,12530.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,,,
2017,Moldova,498.0,2002,2005,Europe and Northern America,Eastern Europe,,35.0,,No,Survey,2005 Moldova DHS,,,Yes,All women,
2018,Moldova,498.0,2005,2005,Europe and Northern America,Eastern Europe,16642.0,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
2019,Moldova,498.0,2005,2005,Europe and Northern America,Eastern Europe,16642.0,,,Yes,Official Statistics,Ministry of Health of the Republic of Moldova,Incomplete,Acknowledged incomplete,Yes,,Excludes the disputed region of Transnistria 
2020,Moldova,498.0,2006,2006,Europe and Northern America,Eastern Europe,11361.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,,,
2021,Moldova,498.0,2006,2006,Europe and Northern America,Eastern Europe,15742.0,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
2022,Moldova,498.0,2006,2006,Europe and Northern America,Eastern Europe,15742.0,,,Yes,Official Statistics,Ministry of Health of the Republic of Moldova,Incomplete,Acknowledged incomplete,Yes,,Excludes the disputed region of Transnistria 
2023,Moldova,498.0,2007,2007,Europe and Northern America,Eastern Europe,15843.0,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
2024,Moldova,498.0,2007,2007,Europe and Northern America,Eastern Europe,11788.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,,,
2025,Moldova,498.0,2007,2007,Europe and Northern America,Eastern Europe,15843.0,,,Yes,Official Statistics,Ministry of Health of the Republic of Moldova,Incomplete,Acknowledged incomplete,Yes,,Excludes the disputed region of Transnistria 
2026,Moldova,498.0,2008,2008,Europe and Northern America,Eastern Europe,12261.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,,,
2027,Moldova,498.0,2008,2008,Europe and Northern America,Eastern Europe,15900.0,,,Yes,Official Statistics,UNSD,Incomplete,Acknowledged incomplete,,,
2028,Moldova,498.0,2008,2008,Europe and Northern America,Eastern Europe,12261.0,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Acknowledged incomplete,,,
2029,Moldova,498.0,2008,2008,Europe and Northern America,Eastern Europe,15900.0,,,Yes,Official Statistics,Ministry of Health of the Republic of Moldova,Incomplete,Acknowledged incomplete,Yes,,Excludes the disputed region of Transnistria 
2030,Moldova,498.0,2009,2009,Europe and Northern America,Eastern Europe,14634.0,,,Yes,Official Statistics,Ministry of Health of the Republic of Moldova,Incomplete,Acknowledged incomplete,Yes,,Excludes the disputed region of Transnistria 
