DATAFLOW,LAST UPDATE,freq,unit,age,ord_brth,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Poland,2021,16312,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Poland,2022,14555,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Poland,2023,13626,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Portugal,2014,5185,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Portugal,2015,5460,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Portugal,2016,5689,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Portugal,2017,5736,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Portugal,2018,5686,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Portugal,2019,5561,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Portugal,2020,5334,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Portugal,2021,4907,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Portugal,2022,5101,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Portugal,2023,5081,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Romania,2014,6777,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Romania,2015,7244,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Romania,2016,7222,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Romania,2017,7279,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Romania,2018,6524,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Romania,2019,6857,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Romania,2020,7675,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Romania,2021,7487,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Romania,2022,7421,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Romania,2023,6599,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Serbia,2014,2692,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Serbia,2015,2679,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Serbia,2016,2705,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Serbia,2017,2857,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Serbia,2018,2879,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Serbia,2019,3045,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Serbia,2020,2836,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Serbia,2021,2818,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Serbia,2022,2912,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Serbia,2023,3055,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Russia,2014,5041,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Sweden,2014,5698,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Sweden,2015,5919,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Sweden,2016,5991,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Sweden,2017,5781,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Sweden,2018,5748,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Sweden,2019,5976,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Sweden,2020,5900,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Sweden,2021,6257,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Sweden,2022,5972,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Sweden,2023,5953,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Slovenia,2014,1074,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Slovenia,2015,980,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Slovenia,2016,1036,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Slovenia,2017,1037,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Slovenia,2018,1001,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Slovenia,2019,1022,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Slovenia,2020,959,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Slovenia,2021,950,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Slovenia,2022,939,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Slovenia,2023,904,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Slovakia,2014,2467,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Slovakia,2015,2345,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Slovakia,2016,2473,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Slovakia,2017,2505,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Slovakia,2018,2518,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Slovakia,2019,2662,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Slovakia,2020,2575,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Slovakia,2021,2572,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Slovakia,2022,2472,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Slovakia,2023,2192,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,San Marino,2017,14,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Türkiye,2018,41970,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Türkiye,2019,40711,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Türkiye,2020,38384,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Türkiye,2022,36480,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Ukraine,2014,13003,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Ukraine,2015,11340,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Ukraine,2016,11595,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Ukraine,2017,11309,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Ukraine,2018,11837,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Ukraine,2019,11537,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Ukraine,2021,11275,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,United Kingdom,2014,37653,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,United Kingdom,2015,40082,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,United Kingdom,2016,40315,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,United Kingdom,2017,38860,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,United Kingdom,2018,38220,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Kosovo*,2015,760,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Kosovo*,2016,755,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Kosovo*,2017,776,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Kosovo*,2018,825,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,35 years,Total,Kosovo*,2019,836,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Albania,2014,602,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Albania,2016,583,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Albania,2017,621,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Albania,2018,598,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Albania,2019,721,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Albania,2020,779,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Albania,2021,785,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Albania,2022,773,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Albania,2023,797,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Armenia,2014,567,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Armenia,2015,596,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Armenia,2016,679,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Armenia,2017,741,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Armenia,2018,738,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Armenia,2019,779,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Austria,2014,3287,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Austria,2015,3477,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Austria,2016,3688,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Austria,2017,3968,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Austria,2018,4146,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Austria,2019,4075,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Austria,2020,3880,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Austria,2021,4192,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Austria,2022,3892,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Austria,2023,3790,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Azerbaijan,2014,1770,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Azerbaijan,2015,1742,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Azerbaijan,2016,1829,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Azerbaijan,2017,1617,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Azerbaijan,2018,1744,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Azerbaijan,2019,1841,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Belgium,2014,4606,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Belgium,2015,4393,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Belgium,2016,4619,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Belgium,2017,4613,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Belgium,2018,4481,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Belgium,2019,4624,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Belgium,2020,4423,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Belgium,2021,4772,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Belgium,2022,4800,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Belgium,2023,4801,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Bulgaria,2014,2000,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Bulgaria,2015,1922,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Bulgaria,2016,1873,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Bulgaria,2017,1883,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Bulgaria,2018,1893,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Bulgaria,2019,1807,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Bulgaria,2020,1888,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Bulgaria,2021,1924,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Bulgaria,2022,2062,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Bulgaria,2023,2140,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Belarus,2014,2794,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Belarus,2015,3146,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Belarus,2016,3324,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Belarus,2017,3018,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Belarus,2018,2982,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Switzerland,2014,4574,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Switzerland,2015,4744,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Switzerland,2016,4964,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Switzerland,2017,5013,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Switzerland,2018,5137,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Switzerland,2019,5097,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Switzerland,2020,4950,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Switzerland,2021,5472,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Switzerland,2022,5049,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Switzerland,2023,4943,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Cyprus,2014,395,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Cyprus,2015,401,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Cyprus,2016,474,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Cyprus,2017,437,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Cyprus,2018,473,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Cyprus,2019,522,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Cyprus,2020,510,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Cyprus,2021,556,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Cyprus,2022,563,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Cyprus,2023,567,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Czechia,2014,4890,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Czechia,2015,4927,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Czechia,2016,4734,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Czechia,2017,4563,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Czechia,2018,4809,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Czechia,2019,4739,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Czechia,2020,4700,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Czechia,2021,4853,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Czechia,2022,4385,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Czechia,2023,3950,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Germany,2014,32295,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Germany,2015,33825,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Germany,2016,37804,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Germany,2017,38735,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Germany,2018,39578,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Germany,2019,39496,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Germany,2020,38980,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Germany,2021,41386,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Germany,2022,38206,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Germany,2023,37084,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Germany including former GDR,2014,32295,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Germany including former GDR,2015,33825,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Germany including former GDR,2016,37804,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Germany including former GDR,2017,38735,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Germany including former GDR,2018,39578,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Germany including former GDR,2019,39496,,
ESTAT:DEMO_FORDAGEC$DEFAULTVIEW(1.0),01/04/25 23:00:00,Annual,Number,36 years,Total,Germany including former GDR,2020,38980,,
